vehicle_id,manufacturer,model,vehicle_year,vehicle_type,fuel_type,transmission,engine_cc,mileage_kmpl,vehicle_price,units_sold,service_cost,manufacturing_region
VH00775,Subaru,Legacy,2005,Sedan,LPG,Manual,1254.0,12.03,24095.65,4395,1435.96,South Asia
VH00330,Lexus,ES,2013,SUV,LPG,DCT,4186.0,10.52,44538.34,3610,1782.44,North America
VH02055,Nissan,Altima,2019,Van,Petrol,Automatic,2584.0,9.29,25090.64,1047,1103.53,North America
VH02002,Mazda,CX-9,2018,Sedan,Electric,Manual,0.0,5.07,28475.55,3737,1316.47,Europe
VH00944,Mercedes-Benz,AMG GT,2022,Convertible,Hybrid,CVT,1255.0,19.1,60600.92,4237,2382.74,Asia Pacific
VH00823,Kia,Telluride,2009,Convertible,Petrol,CVT,2192.0,16.15,23505.85,4451,1353.46,Middle East
VH04602,Mazda,CX-30,2008,Wagon,,DCT,1010.0,12.67,28948.41,196,1366.32,South Asia
VH00910,Toyota,Corolla,2008,Coupe,Diesel,Automatic,2672.0,18.21,24821.0,3274,1609.79,Africa
VH02517,Ford,F-150,2019,Sedan,Petrol,DCT,1781.0,8.96,23076.71,4691,871.26,Africa
VH00182,Volvo,V60,2005,Convertible,Electric,AMT,0.0,10.85,63086.53,2864,3715.04,Africa
VH00165,Hyundai,Kona,2009,Van,LPG,DCT,2633.0,12.75,24372.52,1971,1414.23,North America
VH01524,Tesla,Model 3,2012,SUV,Hybrid,CVT,1762.0,26.64,53702.15,3572,2774.76,Europe
VH00452,Volvo,V60,2014,Hatchback,Diesel,CVT,1676.0,20.31,45000.43,764,2097.43,Africa
VH03984,Hyundai,Tucson,2014,Wagon,Petrol,DCT,1799.0,10.54,25745.46,4026,1011.21,Asia Pacific
VH02539,Mercedes-Benz,GLE,2009,SUV,,Manual,1663.0,14.05,46952.13,2931,2880.63,Asia Pacific
VH04173,  VOLKSWAGEN  ,Passat,2008,Truck, hybrid ,Automatic,3286.0,26.75,30691.03,77,,Middle East
VH04854,Volkswagen,Tiguan,2016,Van,CNG,CVT,3143.0,16.93,24000.6,4357,1065.24,Middle East
VH01312,Kia,Soul,2023,Truck,CNG,DCT,3731.0,14.71,30632.0,753,989.04,Asia Pacific
VH03150,  Hyundai  ,Sonata,2008,Hatchback, CNG ,CVT,3113.0,15.11,22253.25,2561,1384.76,Latin America
VH01112,Land Rover,Range Rover,2018,SUV,CNG,CVT,,14.28,39600.71,3092,1292.49,Asia Pacific
VH04622,Honda,Civic,2013,Van,LPG,CVT,2192.0,13.48,25768.9,4486,1592.82,Africa
VH03875,Chevrolet,Tahoe,2023,SUV,LPG,AMT,4838.0,15.1,19491.18,2807,640.28,Africa
VH03490,Honda,CR-V,2013,Hatchback,LPG,AMT,3296.0,14.08,25000.49,2578,1121.33,South Asia
VH01288,Volvo,C40,2020,SUV,CNG,Manual,4634.0,13.56,56560.67,4543,2229.47,Europe
VH04245,Porsche,Taycan,2020,Convertible,Petrol,AMT,1299.0,-11.79,46634.71,1109,1842.92,South Asia
VH04774,Hyundai,Santa Fe,2010,Wagon,Hybrid,Automatic,2004.0,19.86,24289.1,1811,,Middle East
VH03301,Audi,Q7,2011,SUV,Hybrid,AMT,4544.0,29.46,68248.8,1128,3543.09,Africa
VH03311,Toyota,Tacoma,2023,Truck,Hybrid,Manual,5473.0,16.52,33375.49,3665,1229.12,Europe
VH00328,Subaru,Crosstrek,2013,Van,LPG,DCT,3243.0,15.94,23799.04,1892,1171.48,South Asia
VH02491,Volvo,V60,2023,Wagon,CNG,Automatic,3040.0,12.52,39902.22,2639,1212.69,Asia Pacific
VH04762,Tesla,Model 3,2013,SUV,Hybrid,Automatic,2814.0,,53627.64,2071,2908.6,Asia Pacific
VH00833,Volvo,XC40,2011,Sedan,LPG,Automatic,3038.0,15.61,47133.52,2196,2310.76,Europe
VH03080,Porsche,Macan,2005,SUV,Diesel,DCT,2330.0,20.23,40925.64,4360,2547.26,Middle East
VH03463,Toyota,Corolla,2014,Convertible,CNG,Manual,1665.0,21.07,32159.58,2310,1153.13,Asia Pacific
VH04463,Volvo,XC90,2024,SUV,Electric,Manual,0.0,5.48,55420.23,3340,1561.3,Latin America
VH00055,Porsche,Taycan,2011,Convertible,Electric,CVT,0.0,,58997.44,2654,,Europe
VH04065,Volvo,XC60,2011,Truck,Petrol,Automatic,2807.0,17.49,54452.28,1447,2284.38,Europe
VH03452,Land Rover,Range Rover,2011,SUV,CNG,Manual,4742.0,20.23,46428.68,4049,2223.77,Asia Pacific
VH01902,Tesla,Model 3,2009,SUV,Diesel,AMT,3096.0,14.2,45782.21,2247,2290.24,Europe
VH01482,  Ford  ,Edge,2008,Sedan, Hybrid ,Automatic,1196.0,32.32,32184.23,529,1896.63,South Asia
VH03336,Land Rover,Evoque,2018,SUV,CNG,CVT,3785.0,12.99,46115.21,2448,1822.43,Europe
VH00947,BMW,X5,2006,Convertible,Electric,CVT,0.0,6.13,57659.8,2247,2924.96,Asia Pacific
VH03294,Porsche,911,2008,Convertible,Petrol,DCT,3180.0,19.0,59219.43,3834,2963.61,Latin America
VH02162,Toyota,Highlander,2013,Convertible,LPG,Automatic,2653.0,16.1,21295.34,3445,841.46,North America
VH03058,Lexus,ES,2024,Van,Electric,AMT,0.0,11.15,64366.55,2871,1998.24,South Asia
VH00769,Hyundai,Elantra,2010,Convertible,Hybrid,AMT,2087.0,30.74,33624.17,3101,2148.91,Asia Pacific
VH04932,Hyundai,Palisade,2017,SUV,Electric,AMT,0.0,10.18,31972.06,2375,1102.7,Asia Pacific
VH03496,Porsche,Panamera,2005,SUV,LPG,Manual,3365.0,9.03,42820.35,1532,2414.8,Latin America
VH00286,Land Rover,Discovery,2020,SUV,Electric,CVT,0.0,6.28,,2924,2600.7,South Asia
VH04856,Subaru,Crosstrek,2017,Wagon,Electric,AMT,0.0,9.61,36778.05,4136,1351.77,North America
VH04523,Volvo,V60,2023,Wagon,Petrol,DCT,2683.0,11.62,52157.4,4016,1674.98,South Asia
VH02333,Lexus,LS,2007,Truck,Electric,Manual,0.0,,72605.82,2994,,Asia Pacific
VH02718,BMW,X3,2017,SUV,Petrol,DCT,1616.0,11.66,51487.57,517,2348.43,Middle East
VH02080,Subaru,WRX,2014,Coupe,Hybrid,DCT,2224.0,32.45,26326.68,4538,1163.48,South Asia
VH03390,Volvo,XC60,2011,SUV,CNG,Manual,2964.0,14.73,53591.73,1092,3116.98,Middle East
VH00723,Kia,Carnival,2020,Van,CNG,Automatic,2945.0,19.48,22566.39,733,784.66,North America
VH00952,Kia,Telluride,2012,Truck,Diesel,CVT,5360.0,11.01,31293.55,2433,2280.33,South Asia
VH04438,Kia,Sportage,2012,Wagon,Hybrid,DCT,2500.0,19.75,27008.32,2089,1494.34,Asia Pacific
VH02263,Nissan,Murano,2009,Coupe,Electric,AMT,0.0,14.57,31570.14,2572,1797.53,South Asia
VH00990,Nissan,Frontier,2016,Van,Electric,Automatic,,9.68,29968.21,1366,1146.38,Europe
VH03213,Chevrolet,Colorado,2014,Truck,LPG,DCT,2957.0,10.61,30842.01,1572,1441.73,Latin America
VH01760,MAZDA,CX-9,2014,SUV,electric,AMT,0.0,,32671.02,3000,1477.61,Middle East
VH04174,Tesla,Cybertruck,2014,Sedan,CNG,Automatic,2083.0,14.24,39262.22,2854,1423.39,Asia Pacific
VH01725,Ram,1500,2011,Truck,Hybrid,CVT,4990.0,22.48,29519.56,225,1327.54,South Asia
VH00342,Lexus,GX,2011,SUV,Electric,CVT,0.0,13.83,64324.83,2647,,Latin America
VH03702,Lexus,RX,2009,Wagon,Electric,DCT,,6.15,60094.14,2991,2918.43,Africa
VH00689,BMW,3 Series,2013,Convertible,CNG,DCT,1411.0,15.74,45091.11,4415,1855.68,Africa
VH03433,  Chevrolet  ,Equinox,2013,Truck, Diesel ,CVT,5224.0,16.24,27812.26,2339,1387.51,Latin America
VH00967,Subaru,Crosstrek,2018,Hatchback,Petrol,DCT,1625.0,19.97,26251.81,3570,984.3,Asia Pacific
VH04805,Porsche,Cayenne,2007,SUV,Diesel,Automatic,3737.0,22.55,41432.71,1960,2285.07,Africa
VH02204,Porsche,911,2006,Convertible,CNG,DCT,1854.0,12.27,47711.72,873,2553.41,North America
VH02714,MERCEDES-BENZ,S-Class,2008,Convertible,petrol,AMT,2770.0,14.0,65838.78,3074,3348.57,North America
VH03573,Porsche,Taycan,2024,SUV,,,,,50652.41,11,1767.76,North America
VH01991,Audi,e-tron,2015,Van,Hybrid,Manual,1866.0,15.45,49414.98,3870,2161.22,North America
VH04121,Nissan,Sentra,2006,Wagon,CNG,CVT,1677.0,,26018.5,4599,1852.74,Europe
VH04169,Porsche,Panamera,2018,Coupe,Electric,CVT,0.0,,60668.23,2678,2024.49,Africa
VH04821,Kia,Telluride,2015,Coupe,Diesel,Manual,1923.0,11.57,35276.6,3592,1581.42,Asia Pacific
VH03601,,Elantra,2012,Hatchback,LPG,DCT,1082.0,10.48,23229.56,4742,1028.93,Asia Pacific
VH04642,Subaru,Forester,2021,Van,CNG,Automatic,3235.0,21.42,23639.96,574,962.59,Middle East
VH01501,Land Rover,Range Rover,2022,SUV,Hybrid,AMT,3103.0,24.02,58425.26,2378,1988.67,North America
VH04963,Nissan,Murano,2013,Sedan,Electric,,0.0,6.95,36033.64,3007,1685.21,Africa
VH00386,Audi,e-tron,2011,SUV,Hybrid,AMT,2226.0,27.13,56831.81,1685,2506.81,Asia Pacific
VH04442,Mercedes-Benz,GLE,2016,Truck,Diesel,AMT,3558.0,15.68,56484.46,4323,2607.45,South Asia
VH04644,Toyota,Corolla,2020,Coupe,CNG,DCT,1635.0,19.7,32327.68,2037,,South Asia
VH00537,Mazda,MX-5 Miata,2007,SUV,Electric,CVT,0.0,,45790.67,237,2859.51,Africa
VH04742,Nissan,Frontier,2008,Sedan,Diesel,CVT,2101.0,24.97,22000.2,4616,1066.52,Europe
VH03508,Mercedes-Benz,AMG GT,2011,Truck,,Manual,4268.0,9.73,51694.37,4236,2719.48,Europe
VH00202,Mazda,CX-9,2014,SUV,Diesel,DCT,2408.0,10.68,,450,1153.01,Middle East
VH01333,BMW,X3,2011,Wagon,Petrol,AMT,,10.88,48160.31,2764,2215.86,Latin America
VH03503,Porsche,Boxster,2022,SUV,LPG,Automatic,2537.0,15.67,49147.74,1509,1838.94,North America
VH02709,Honda,CR-V,2013,Wagon,LPG,Manual,2667.0,9.77,25180.43,4823,1018.93,North America
VH04022,Porsche,Boxster,2022,Coupe,Petrol,DCT,,9.07,51537.98,3765,1952.04,Latin America
VH01855,Ford,Explorer,2023,Sedan,Hybrid,Manual,2452.0,33.68,32050.33,4823,1256.59,Middle East
VH04544,Honda,Civic,2020,Hatchback,,Automatic,2514.0,19.51,17511.75,1684,632.53,North America
VH02873,Land Rover,Evoque,2014,SUV,,CVT,0.0,11.37,57212.65,2793,2386.78,South Asia
VH03031,Land Rover,Evoque,2007,SUV,CNG,Manual,2013.0,19.82,45080.31,671,2840.46,Asia Pacific
VH01206,BMW,X3,2012,Van,Hybrid,Manual,3132.0,31.56,58554.76,2981,4177.12,Latin America
VH01646,Mercedes-Benz,C-Class,2008,Hatchback,CNG,AMT,2605.0,16.88,38059.14,3339,1926.92,Africa
VH03418,Mazda,CX-9,2022,Convertible,,DCT,1735.0,14.23,23124.9,1185,719.78,Middle East
VH03477,HYUNDAI,Palisade,2008,Wagon,petrol,DCT,2052.0,16.26,28760.06,4641,1809.71,Europe
VH02862,Subaru,WRX,2010,Truck,Electric,AMT,0.0,,32072.52,4558,1546.68,South Asia
VH01793,Land Rover,Defender,2021,SUV,Electric,Automatic,0.0,13.57,66501.6,3331,1985.11,North America
VH03798,Subaru,Forester,2006,Sedan,Petrol,DCT,1184.0,10.68,20600.86,2951,1002.93,South Asia
VH03369,Tesla,Model Y,2013,Sedan,Diesel,AMT,2768.0,13.81,37396.95,1125,2053.58,Latin America
VH03368,Toyota,Tacoma,2011,SUV,LPG,DCT,1865.0,15.81,24233.19,4507,1029.16,Latin America
VH03534,BMW,3 Series,2010,Convertible,Hybrid,DCT,3483.0,22.72,54351.91,2765,2912.4,Middle East
VH04465,Volvo,XC90,2017,SUV,Hybrid,DCT,1647.0,33.77,44392.8,72,2198.83,Africa
VH03450,Audi,A3,2016,Convertible,LPG,CVT,1870.0,14.54,,1076,,Middle East
VH00604,JEEP,Cherokee,2018,SUV,electric,AMT,0.0,12.39,40423.09,1427,1383.35,Latin America
VH03057,Mazda,MX-5 Miata,2011,Van,,DCT,2838.0,17.53,23291.05,1296,1025.04,Latin America
VH04432,Honda,Accord,2008,SUV,Hybrid,CVT,3562.0,27.56,30046.76,2561,1732.01,Asia Pacific
VH00127,Hyundai,Palisade,2020,Coupe,CNG,AMT,2812.0,17.4,26920.53,1834,1025.11,Africa
VH03877,Mercedes-Benz,C-Class,2005,Truck,Electric,CVT,0.0,9.29,68201.54,1291,3707.21,Asia Pacific
VH02936,Ram,ProMaster,2020,Truck,Petrol,CVT,5906.0,13.26,31240.56,4969,1024.46,Middle East
VH03532,BMW,X3,2012,Convertible,Electric,Manual,0.0,12.86,68655.07,3858,,Africa
VH02731,Kia,Forte,2008,SUV,Electric,Manual,0.0,5.7,43261.07,568,2716.48,Middle East
VH00828,Subaru,Crosstrek,2013,Hatchback,LPG,AMT,1226.0,9.85,26996.11,923,993.67,Middle East
VH01640,Lexus,ES,2012,Convertible,,,2396.0,23.05,72123.39,1401,3061.69,Latin America
VH00985,Ram,2500,2020,Truck,Diesel,DCT,3684.0,13.38,35289.61,529,1422.47,Latin America
VH03282,Mercedes-Benz,GLE,2015,Van,Diesel,Automatic,2896.0,,48491.65,719,2090.84,Asia Pacific
VH02247,Honda,CR-V,2011,Van,LPG,AMT,1932.0,9.4,25210.21,2546,1126.33,South Asia
VH02189,Land Rover,Defender,2022,SUV,Diesel,Automatic,3665.0,24.35,53212.52,667,1397.95,Europe
VH04689,Honda,Accord,2008,Van,Petrol,AMT,2706.0,8.06,29543.47,2982,1604.98,Africa
VH02444,Honda,Civic,2022,Coupe,Diesel,CVT,1182.0,22.75,27617.08,2606,809.93,South Asia
VH00363,Mazda,CX-5,2020,Wagon,Petrol,Automatic,2447.0,18.02,21637.09,1892,782.37,Europe
VH02350,Hyundai,Elantra,2019,Convertible,Hybrid,,2258.0,22.68,29588.45,4311,1181.92,Middle East
VH00346,Ford,Edge,2019,Sedan,Electric,CVT,0.0,9.48,29126.39,1385,1309.35,Africa
VH00815,Audi,A3,2018,Sedan,Petrol,CVT,2939.0,16.07,43561.46,4426,1533.49,Europe
VH03206,Chevrolet,Blazer,2016,Truck,Electric,AMT,0.0,,41035.91,3903,1841.51,Africa
VH04260,VOLVO,V60,2016,Truck,lpg,DCT,2570.0,15.13,52002.08,731,2716.68,Asia Pacific
VH04874,Toyota,Highlander,2019,Van,Diesel,AMT,1877.0,24.23,25328.81,205,948.92,Europe
VH03326,Nissan,Sentra,2013,Sedan,CNG,DCT,2642.0,14.33,22815.39,4366,1035.65,Africa
VH04107,Porsche,Taycan,2010,Convertible,Diesel,AMT,1176.0,21.72,62731.71,411,2255.19,Latin America
VH02117,Tesla,Model 3,2010,Sedan,Petrol,Manual,2240.0,10.47,37314.4,3239,1945.8,South Asia
VH01835,Ram,3500,2016,Truck,Petrol,Automatic,3216.0,18.72,28775.41,378,1053.9,North America
VH00794,Jeep,Wrangler,2024,SUV,CNG,Manual,3195.0,12.49,26006.64,131,862.61,Europe
VH04705,Tesla,Model Y,2007,Sedan,Petrol,CVT,3130.0,9.74,45758.43,4410,1620.8,North America
VH02675,Porsche,Panamera,2019,Convertible,CNG,DCT,3040.0,19.95,50318.15,4187,1653.48,North America
VH00095,Toyota,Camry,2021,Van,Diesel,Manual,2830.0,22.02,22660.17,1439,702.24,Africa
VH03757,Chevrolet,Malibu,2023,Truck,Diesel,CVT,4208.0,22.77,30976.41,2057,1102.06,Africa
VH02892,Mazda,CX-30,2011,Truck,CNG,Automatic,3679.0,20.67,25295.91,309,1396.45,Africa
VH02372,Nissan,Sentra,2015,Wagon,LPG,DCT,2789.0,14.66,22723.81,961,1111.78,Middle East
VH04217,Ram,1500,2023,Truck,LPG,CVT,3109.0,14.53,24394.1,483,796.34,Middle East
VH04506,BMW,7 Series,2010,Truck,Diesel,DCT,2785.0,24.68,59636.24,3592,3360.66,South Asia
VH03229,Jeep,Gladiator,2009,SUV,Electric,DCT,,6.32,32240.78,2046,1695.88,Middle East
VH02854,Tesla,Model Y,2009,Sedan,Electric,AMT,0.0,10.13,51761.82,4042,2786.84,Asia Pacific
VH02913,Tesla,Cybertruck,2021,SUV,LPG,Manual,3249.0,10.34,42843.84,2668,1106.55,North America
VH01866,Subaru,WRX,2015,Van,Hybrid,AMT,2730.0,33.37,25023.6,3719,1211.85,Europe
VH01858,Jeep,Compass,2020,SUV,CNG,Manual,4739.0,15.21,29962.63,323,1046.82,North America
VH02646,Toyota,Tacoma,2017,Truck,Petrol,Manual,2567.0,11.87,30736.9,3160,1322.89,South Asia
VH02244,Volkswagen,Atlas,2019,Convertible,Diesel,DCT,1413.0,15.6,30857.04,171,1353.36,Latin America
VH02337,  Jeep  ,Wrangler,2009,SUV, Hybrid ,CVT,3229.0,27.94,29475.8,3360,1556.6,Latin America
VH00951,  Lexus  ,GX,2008,Wagon, Petrol ,DCT,2024.0,19.71,42545.06,1279,2773.99,Middle East
VH03069,Land Rover,Range Rover,2016,SUV,CNG,AMT,2228.0,13.96,42872.14,4342,1337.33,South Asia
VH01121,Mazda,CX-30,2010,Sedan,Diesel,Manual,1257.0,10.1,22509.29,1337,915.2,Asia Pacific
VH02598,Audi,Q7,2021,Truck,Electric,Manual,0.0,8.34,72043.16,341,2655.57,Middle East
VH02205,Honda,Civic,2006,Truck,Diesel,Automatic,5771.0,22.3,28582.67,3504,1211.94,Latin America
VH00420,Chevrolet,Blazer,2017,SUV,LPG,Manual,2906.0,10.83,27553.15,4665,968.66,North America
VH00923,Audi,Q7,2019,Convertible,CNG,AMT,2474.0,17.19,56548.5,4577,2428.33,North America
VH01255,BMW,7 Series,2013,Convertible,cng,AMT,3376.0,17.69,51155.19,2873,2833.5,Europe
VH00478,Nissan,Rogue,2012,Coupe,Electric,CVT,0.0,8.39,29209.2,1635,1483.44,Africa
VH02036,Mercedes-Benz,GLC,2018,Convertible,Petrol,DCT,2659.0,16.12,62782.71,2833,2961.73,Asia Pacific
VH01203,Lexus,GX,2018,Sedan,Electric,DCT,0.0,14.28,45541.42,1639,2320.89,South Asia
VH02627,Jeep,Wrangler,2020,SUV,Hybrid,,4869.0,17.36,32092.63,2517,1133.24,South Asia
VH04897,Toyota,Prius,2007,Wagon,Petrol,DCT,3471.0,14.61,24862.21,3914,1382.1,South Asia
VH01971,Jeep,Renegade,2008,SUV,CNG,AMT,1967.0,,31371.22,1262,1235.15,South Asia
VH03111,Ram,3500,2014,Van,Electric,DCT,0.0,9.46,30056.93,923,1559.12,South Asia
VH04019,Hyundai,Santa Fe,2012,Coupe,Hybrid,Manual,2617.0,22.82,28245.0,4652,1345.74,Europe
VH02152,Volkswagen,ID.4,2021,SUV,Diesel,DCT,2688.0,14.89,28218.45,4271,935.5,Latin America
VH03688,FORD,Bronco,2024,Sedan,cng,DCT,2127.0,13.05,23723.5,2063,740.92,Latin America
VH01998,Honda,CR-V,2011,SUV,Electric,,0.0,7.39,33009.52,399,1299.66,Asia Pacific
VH04034,HONDA,Accord,2024,Convertible,lpg,AMT,2916.0,15.86,28245.05,4327,903.49,South Asia
VH03055,Nissan,Rogue,2022,Sedan,Petrol,DCT,3299.0,13.84,18730.95,1465,584.34,Europe
VH01249,Toyota,Camry,2011,Truck,Petrol,AMT,4980.0,9.79,,1297,1234.33,Asia Pacific
VH02193,Mazda,CX-30,2024,SUV,Hybrid,DCT,2375.0,28.04,28224.14,2004,977.05,Africa
VH02713,Kia,Forte,2022,Hatchback,CNG,AMT,3215.0,19.67,21398.95,3512,544.65,South Asia
VH00993,Subaru,Outback,2023,Hatchback,Diesel,,1034.0,10.03,23475.84,1439,679.36,North America
VH02191,Volvo,XC60,2019,Wagon,Hybrid,CVT,3149.0,19.89,49780.66,383,2046.99,Asia Pacific
VH03763,Volvo,XC60,2018,Coupe,Electric,AMT,0.0,10.61,47764.49,2590,1967.79,Middle East
VH03598,Chevrolet,Colorado,2011,SUV,Petrol,CVT,3061.0,19.77,32914.8,2974,1821.2,South Asia
VH01319,Lexus,RX,2017,Convertible,Hybrid,Manual,2441.0,18.1,59839.33,598,1775.79,Latin America
VH01864,Lexus,ES,2007,Coupe,CNG,CVT,2047.0,15.71,40446.04,3337,,Middle East
VH02344,Ram,ProMaster,2023,Truck,,Manual,6006.0,15.04,27133.21,2106,739.92,Middle East
VH02450,Mazda,CX-9,2016,Hatchback,Petrol,DCT,3381.0,19.18,19029.16,3262,913.83,Europe
VH02137,Land Rover,Range Rover,2012,SUV,Petrol,Unknown,4718.0,19.0,49749.47,688,2341.58,Middle East
VH01066,Volkswagen,ID.4,2009,Truck,CNG,AMT,3851.0,12.72,25023.98,1430,1110.13,Latin America
VH03943,Hyundai,Palisade,2014,Sedan,Petrol,AMT,2450.0,18.93,28495.03,2786,1395.99,Africa
VH04228,Chevrolet,Malibu,2009,Truck,LPG,DCT,2969.0,10.26,28462.26,179,1597.78,North America
VH02622,Volkswagen,Tiguan,2012,Van,LPG,CVT,3409.0,,,2260,1162.42,Africa
VH00078,VOLVO,S60,2006,Sedan,petrol,CVT,1237.0,15.39,41477.51,647,2580.1,Europe
VH02899,Honda,Accord,2023,Hatchback,CNG,DCT,3317.0,13.53,23647.98,8,926.23,North America
VH01315,Nissan,Pathfinder,2010,Convertible,Petrol,CVT,2557.0,14.98,28511.73,4104,1628.0,North America
VH04444,Chevrolet,Colorado,2008,Sedan,Hybrid,AMT,2457.0,34.57,30380.61,1191,2147.31,Latin America
VH00873,Porsche,Boxster,2024,Coupe,CNG,CVT,2445.0,20.49,,4935,1471.14,South Asia
VH03851,Honda,CR-V,2010,Van,CNG,CVT,3017.0,18.07,25996.35,1796,938.74,Africa
VH04866,Subaru,Outback,2017,Coupe,Petrol,AMT,2330.0,14.24,28498.95,2494,922.0,South Asia
VH02966,Ford,Mustang,2012,SUV,Hybrid,Manual,2257.0,33.73,26930.88,938,1092.52,North America
VH03392,Ram,1500,2021,Van,LPG,AMT,3189.0,12.79,22856.14,876,696.59,Middle East
VH02561,Nissan,Rogue,2011,Coupe,CNG,CVT,2282.0,13.88,23549.63,994,1353.52,Asia Pacific
VH04976,BMW,3 Series,2012,Wagon,CNG,Automatic,2696.0,14.12,44404.63,3243,2133.4,Middle East
VH02636,Mercedes-Benz,GLE,2013,Van,Electric,Manual,0.0,7.9,57874.81,1000,2595.38,Middle East
VH03531,Jeep,Grand Cherokee,2012,SUV,Diesel,CVT,3362.0,20.42,27519.72,1752,1147.08,Middle East
VH00376,Mazda,CX-5,2006,Sedan,Hybrid,Automatic,2353.0,,27981.6,1530,1590.88,Middle East
VH01909,Kia,Carnival,2016,Hatchback,Diesel,CVT,1614.0,22.9,25405.64,4732,985.86,South Asia
VH04404,Tesla,Model 3,2005,SUV,Hybrid,CVT,2271.0,21.29,47935.97,4377,2821.7,North America
VH04451,Land Rover,Evoque,2016,SUV,LPG,CVT,4010.0,15.75,43338.02,4533,1550.74,Asia Pacific
VH04028,Tesla,Model S,2023,SUV,CNG,Automatic,2894.0,21.77,54994.39,3008,1390.67,Europe
VH01605,Volkswagen,Atlas,2007,Convertible,Petrol,Manual,2860.0,18.27,33408.36,2255,1729.84,Latin America
VH01119,Kia,Forte,2023,SUV,Electric,CVT,0.0,7.24,36830.55,3999,1248.63,Middle East
VH03678,Chevrolet,Blazer,2023,SUV,Electric,CVT,0.0,10.58,27885.9,4085,822.09,South Asia
VH03491,  Lexus  ,GX,2019,SUV, Diesel ,DCT,4006.0,10.04,52067.35,1817,2411.05,Latin America
VH04943,Volvo,XC60,2021,Van,Hybrid,DCT,2462.0,20.01,35152.3,1672,1166.73,South Asia
VH02959,Honda,CR-V,2008,Coupe,CNG,DCT,3322.0,13.64,28762.38,542,1598.81,Europe
VH01995,Volkswagen,Jetta,2020,Sedan,Electric,,0.0,12.52,39801.56,993,1151.25,Middle East
VH04394,Lexus,RX,2013,Wagon,Diesel,Manual,1837.0,18.43,50439.02,-4980,1922.15,Europe
VH02898,Jeep,Renegade,2019,SUV,Petrol,Manual,3441.0,14.09,25161.74,111,831.13,Middle East
VH02377,Mercedes-Benz,AMG GT,2030,Van,Hybrid,Automatic,2962.0,27.17,43224.55,3201,1972.99,Asia Pacific
VH01343,Volvo,XC40,2020,Convertible,Diesel,Automatic,3087.0,19.99,52848.3,802,2039.45,Europe
VH00321,Porsche,Boxster,2016,SUV,Diesel,Automatic,4229.0,16.69,47784.28,4176,1843.61,Asia Pacific
VH01620,Toyota,Prius,2008,Coupe,LPG,AMT,2309.0,10.22,26086.56,3528,1466.55,South Asia
VH03714,  Jeep  ,Renegade,2015,SUV, Electric ,AMT,0.0,11.79,32618.63,227,1392.31,Europe
VH02061,Porsche,Panamera,2013,Convertible,Electric,AMT,0.0,12.54,54165.6,2405,3140.46,Europe
VH02220,BMW,3 Series,2008,Wagon,diesel,Automatic,2436.0,17.56,48956.93,3348,2436.47,Middle East
VH01674,Ford,Mustang,2007,Truck,,DCT,0.0,9.82,40908.01,3703,2118.02,Middle East
VH00261,Volkswagen,Passat,2008,Coupe,Electric,CVT,0.0,13.61,29291.56,2766,1419.02,North America
VH04490,Hyundai,Santa Fe,2010,Convertible,Petrol,Automatic,3421.0,17.0,28197.62,2517,939.28,Europe
VH02040,Subaru,Forester,2023,Hatchback,LPG,AMT,2655.0,13.87,21376.34,4753,832.25,North America
VH00902,Volvo,V60,2005,Coupe,Electric,AMT,0.0,10.48,59151.19,4063,3870.43,Asia Pacific
VH03745,Subaru,Outback,2023,Truck,Hybrid,Automatic,3871.0,23.52,27656.73,4760,924.73,Africa
VH02027,Toyota,Prius,2014,Van,Electric,CVT,0.0,13.88,35810.77,1992,1336.94,Latin America
VH04235,Chevrolet,Tahoe,2011,Truck,CNG,AMT,5230.0,20.99,29790.81,1646,1299.88,Europe
VH01918,Porsche,Panamera,2015,Coupe,Petrol,Manual,3266.0,16.92,52608.61,2756,1738.1,Latin America
VH01829,Mercedes-Benz,GLC,2016,Van,LPG,Manual,3470.0,16.44,35151.86,1033,1445.46,North America
VH01574,Ram,ProMaster,2015,Truck,LPG,CVT,2600.0,9.24,25777.6,2554,606.15,North America
VH04728,Volvo,C40,2019,Truck,LPG,Manual,3111.0,17.57,41311.95,458,1599.8,North America
VH04209,Mazda,Mazda3,2011,SUV,Petrol,AMT,3719.0,10.13,29324.16,4779,1221.07,Europe
VH00225,Volkswagen,ID.4,2099,Sedan,Petrol,CVT,2241.0,19.06,22000.86,1965,1002.43,Europe
VH00724,Lexus,LS,2021,Convertible,CNG,AMT,1701.0,15.31,50019.23,2696,1696.18,Middle East
VH04560,Tesla,Model Y,2020,SUV,Hybrid,DCT,4022.0,32.19,56462.72,1227,2505.76,Africa
VH01142,Volvo,XC40,2016,SUV,Diesel,AMT,2759.0,24.0,47923.41,258,2050.78,Asia Pacific
VH02763,Tesla,Model S,2012,Sedan,CNG,Automatic,1033.0,18.56,47163.82,4172,2144.89,South Asia
VH00847,Land Rover,Evoque,2018,SUV,Electric,Manual,0.0,14.61,63863.22,4700,2037.59,Latin America
VH04290,Subaru,Legacy,2018,Convertible,Petrol,DCT,2278.0,11.16,26020.87,4716,1141.62,North America
VH02552,Toyota,Tacoma,2021,Van,Petrol,DCT,2756.0,10.05,29022.51,4065,996.47,Africa
